Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
03:23:31:04.081,61,0.0003164289,0.0441533476,0.0370276757,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003172295,0.0445893109,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0164399873,0.0287488792,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0048439428,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000974,0.0398205109,0.0125328749,0.0370563418,0.0207605343,0.0208933949,0.0028698822,0.0207649469,0.0209201276,0.0042261747
03:23:31:05.081,61,0.0002912117,0.0407553613,0.0366621092,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002919488,0.0411800705,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0147005562,0.0274746735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0047415174,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000998,0.0397663265,0.0119712502,0.0371202379,0.0205389075,0.0192928016,0.0028404740,0.0205741599,0.0193194747,0.0040974156
03:23:31:06.081,61,0.0002680038,0.0384332500,0.0366123356,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002686826,0.0388528928,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0130576277,0.0261167213,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0046560890,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000001065,0.0397484452,0.0123622417,0.0368595757,0.0205179304,0.0182001889,0.0028417895,0.0205565393,0.0182267874,0.0040279930
03:23:31:07.081,61,0.0002466454,0.0376687609,0.0367788039,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002472704,0.0380890034,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0121450201,0.0253031347,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0045767017,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000001071,0.0399843976,0.0130534321,0.0368088335,0.0206174050,0.0178414434,0.0028593121,0.0206539147,0.0178680122,0.0040217456
03:23:31:08.080,61,0.0002269889,0.0369552076,0.0371936895,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002275645,0.0373791307,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0115152830,0.0247079339,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0045289160,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000963,0.0402005911,0.0139833987,0.0370871201,0.0208555609,0.0175080001,0.0028988798,0.0208912753,0.0175345689,0.0040393588
03:23:31:09.081,61,0.0002088989,0.0372409709,0.0370687693,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002094290,0.0376639664,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0109577188,0.0241671596,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0044826446,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000808,0.0403650142,0.0146427900,0.0374220461,0.0207862221,0.0176417679,0.0028872283,0.0208194889,0.0176683366,0.0040360629
03:23:31:10.081,61,0.0001922505,0.0360647403,0.0371469259,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001927387,0.0364863984,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000939470,0.0105389943,0.0237535015,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0044257510,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000635,0.0404195711,0.0153499246,0.0379352793,0.0208301637,0.0170888454,0.0028964842,0.0208688639,0.0171153545,0.0040101153
03:23:31:11.081,61,0.0001769288,0.0357234664,0.0369615667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001773784,0.0361422002,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001979986,0.0102039706,0.0234339722,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043605166,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000503,0.0405504033,0.0156271458,0.0381864794,0.0207191240,0.0169273317,0.0028794017,0.0207657665,0.0169537812,0.0039837998
03:23:31:12.080,61,0.0001628281,0.0352336951,0.0370258540,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001632423,0.0356522538,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003197929,0.0097780572,0.0229978729,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0042685675,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000440,0.0405529700,0.0153919011,0.0381583609,0.0207490977,0.0166972429,0.0028851246,0.0208042488,0.0167237222,0.0039758650
03:23:31:13.081,61,0.0001498511,0.0352941640,0.0369707532,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001502327,0.0357120819,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004191723,0.0093385605,0.0225163195,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0041679437,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000380,0.0406099558,0.0148432404,0.0380050726,0.0207126848,0.0167253613,0.0028792042,0.0207728781,0.0167518854,0.0039725942
03:23:31:14.081,61,0.0001379083,0.0351198055,0.0369274393,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001382599,0.0355369002,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0005140154,0.0088232998,0.0219688676,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0040503736,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000328,0.0406128950,0.0142032802,0.0377743095,0.0206817165,0.0166431367,0.0028746075,0.0207492039,0.0166696310,0.0039638025
03:23:31:15.080,61,0.0001269173,0.0347510129,0.0370190144,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001272411,0.0351685099,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0006097298,0.0082942657,0.0214199200,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0039216019,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000314,0.0404099599,0.0133467913,0.0375875644,0.0207321625,0.0164701194,0.0028833544,0.0208025388,0.0164966136,0.0039617079
03:23:31:16.079,61,0.0001168021,0.0338374786,0.0369916484,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001171005,0.0342528597,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0006783533,0.0077536129,0.0208511762,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0037746073,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000310,0.0404789448,0.0128887445,0.0372482948,0.0207098704,0.0160402060,0.0028815754,0.0207911618,0.0160666555,0.0039336230
03:23:31:17.080,61,0.0001074930,0.0334337614,0.0370847583,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001077680,0.0338494554,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0007571522,0.0071902447,0.0202781986,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0036677890,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000421,0.0404573753,0.0124848187,0.0369084291,0.0207586698,0.0158507824,0.0028900921,0.0208455138,0.0158772171,0.0039306474
03:23:31:18.080,61,0.0000989258,0.0326895081,0.0372581594,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000991793,0.0331059247,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0008108228,0.0067671421,0.0198444612,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0035451588,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000663,0.0406562090,0.0123267323,0.0365573280,0.0208515916,0.0155016035,0.0029062103,0.0209467113,0.0155280232,0.0039252634
03:23:31:19.079,61,0.0000910414,0.0321688764,0.0374156497,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000912750,0.0325860828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0008346547,0.0064761485,0.0195636339,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0034416947,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000803,0.0412452929,0.0123764873,0.0361711308,0.0209366716,0.0152574927,0.0029206169,0.0210379548,0.0152839273,0.0039246897
03:23:31:20.079,61,0.0000837852,0.0320455320,0.0376375578,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000840006,0.0324652605,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0008609318,0.0063311360,0.0194385573,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0033565920,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000953,0.0416038856,0.0123738945,0.0359694883,0.0210578982,0.0152006745,0.0029399763,0.0211638026,0.0152270794,0.0039410279
03:23:31:21.079,61,0.0000771073,0.0322895087,0.0379594751,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000773059,0.0327136479,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0008567614,0.0062960428,0.0193975698,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0032724668,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000964,0.0421704650,0.0124456286,0.0357956551,0.0212403815,0.0153171718,0.0029683709,0.0213444680,0.0153435618,0.0039766743
03:23:31:22.079,61,0.0000709616,0.0328988656,0.0382525623,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000711447,0.0333277881,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0008668027,0.0063411472,0.0194297712,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0032121080,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000826,0.0427291468,0.0123711675,0.0359246433,0.0214066207,0.0156054795,0.0029936566,0.0215072259,0.0156318843,0.0040201615
03:23:31:23.079,61,0.0000653057,0.0325623229,0.0382732339,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000654745,0.0329907648,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0008879711,0.0063627823,0.0194680840,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0031730814,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000774,0.0429635197,0.0124569237,0.0360946730,0.0214182511,0.0154472440,0.0029960335,0.0215203986,0.0154736638,0.0040124566
03:23:31:24.078,61,0.0000601005,0.0280757509,0.0379427634,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000602562,0.0284912363,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0009323548,0.0061774133,0.0193367507,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0031338728,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000608,0.0431047641,0.0123817623,0.0361032002,0.0212636571,0.0133346468,0.0029790779,0.0213537253,0.0133610219,0.0038559013
03:23:31:25.079,61,0.0000553101,0.0075699962,0.0370238945,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000554538,0.0079342667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0011299206,0.0056662662,0.0190652274,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0031073866,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0038287593,0.0036858593,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000511,0.0431451462,0.0112966895,0.0360265225,0.0208151210,0.0036829114,0.0029477086,0.0209215656,0.0037087649,0.0031988570
03:23:31:26.078,61,0.0002132747,0.0000000000,0.0381538570,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002140484,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0016766413,0.0048447438,0.0187918562,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0032109504,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0105115250,0.0103835361,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000362,0.0431801789,0.0084411725,0.0356943905,0.0215658937,-0.0057561994,0.0030877988,0.0216411464,-0.0057307929,0.0027216566
03:23:31:27.078,61,0.0454123132,0.0000000000,0.0399408489,0.0000000000,0.0000000000,0.0063933278,0.0000000000,0.0455622338,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0063565299,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0021120894,0.0042413594,0.0185021553,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0003515386,0.0034803916,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0154759912,0.0153473094,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000199,0.0434666462,0.0047609508,0.0351381786,0.0226231907,-0.0020909756,0.0032242399,0.0226222128,-0.0020652860,0.0030847541
03:23:31:28.078,61,0.1852302104,0.0799319744,0.0422606878,0.0000000000,0.0000000000,0.0314142965,0.0000000000,0.1852146536,0.0805087015,0.0000000000,0.0000000000,0.0000000000,0.0313041210,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0123599060,0.0000000000,0.0063278759,0.0040219356,0.0192450397,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0242233593,0.0075459755,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0344740115,0.0343329199,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0022788604,0.0028558061,0.0010758372,0.0052351896,0.0000000091,0.0444225967,0.0016273260,0.0332807414,0.0242564138,0.0377570540,0.0034341097,0.0235360637,0.0377850831,0.0057616248
